ID,BattingTeam,total_score,city,extras
1304049,Punjab Kings,208,Mumbai,22
1304050,Lucknow Super Giants,158,Mumbai,4
1304050,Gujarat Titans,161,Mumbai,9
1304051,Sunrisers Hyderabad,149,Pune,10
1304051,Rajasthan Royals,210,Pune,14
1304052,Kolkata Knight Riders,128,Mumbai,6
1304052,Royal Challengers Bangalore,132,Mumbai,14
1304053,Chennai Super Kings,210,Mumbai,14
1304053,Lucknow Super Giants,211,Mumbai,18
1304054,Punjab Kings,137,Mumbai,11
1304054,Kolkata Knight Riders,141,Mumbai,6
1304055,Rajasthan Royals,193,Mumbai,11
1304055,Mumbai Indians,170,Mumbai,11
1304056,Gujarat Titans,171,Pune,7
1304056,Delhi Capitals,157,Pune,11
1304057,Chennai Super Kings,126,Mumbai,4
1304057,Punjab Kings,180,Mumbai,14
1304058,Sunrisers Hyderabad,157,Mumbai,10
1304058,Lucknow Super Giants,169,Mumbai,4
1304059,Royal Challengers Bangalore,173,Mumbai,10
1304059,Rajasthan Royals,169,Mumbai,8
1304060,Kolkata Knight Riders,162,Pune,3
1304060,Mumbai Indians,161,Pune,3
1304061,Lucknow Super Giants,155,Mumbai,6
1304061,Delhi Capitals,149,Mumbai,6
1304062,Gujarat Titans,190,Mumbai,7
1304062,Punjab Kings,189,Mumbai,4
1304063,Chennai Super Kings,154,Mumbai,5
1304063,Sunrisers Hyderabad,155,Mumbai,4
1304064,Royal Challengers Bangalore,152,Pune,7
1304064,Mumbai Indians,151,Pune,4
1304065,Kolkata Knight Riders,171,Mumbai,6
1304065,Delhi Capitals,215,Mumbai,16
1304066,Rajasthan Royals,165,Mumbai,9
1304066,Lucknow Super Giants,162,Mumbai,5
1304067,Gujarat Titans,162,Mumbai,22
1304067,Sunrisers Hyderabad,168,Mumbai,6
1304068,Chennai Super Kings,216,Mumbai,13
1304068,Royal Challengers Bangalore,193,Mumbai,9
1304069,Mumbai Indians,186,Pune,5
1304069,Punjab Kings,198,Pune,16
1304070,Gujarat Titans,192,Mumbai,4
1304070,Rajasthan Royals,155,Mumbai,3
1304071,Kolkata Knight Riders,175,Mumbai,9
1304071,Sunrisers Hyderabad,176,Mumbai,12
1304072,Mumbai Indians,181,Mumbai,15
1304072,Lucknow Super Giants,199,Mumbai,8
1304073,Delhi Capitals,173,Mumbai,5
1304073,Royal Challengers Bangalore,189,Mumbai,10
1304074,Punjab Kings,151,Mumbai,7
1304074,Sunrisers Hyderabad,152,Mumbai,8
1304075,Chennai Super Kings,169,Pune,5
1304075,Gujarat Titans,170,Pune,7
1304076,Kolkata Knight Riders,210,Mumbai,13
1304076,Rajasthan Royals,217,Mumbai,16
1304077,Lucknow Super Giants,163,Mumbai,15
1304077,Royal Challengers Bangalore,181,Mumbai,9
1304078,Delhi Capitals,119,Mumbai,6
1304078,Punjab Kings,115,Mumbai,2
1304079,Chennai Super Kings,156,Navi Mumbai,8
1304079,Mumbai Indians,155,Navi Mumbai,5
1304080,Delhi Capitals,207,Mumbai,13
1304080,Rajasthan Royals,222,Mumbai,5
1304081,Kolkata Knight Riders,148,Navi Mumbai,7
1304081,Gujarat Titans,156,Navi Mumbai,10
1304082,Royal Challengers Bangalore,68,Mumbai,12
1304082,Sunrisers Hyderabad,72,Mumbai,2
1304083,Mumbai Indians,132,Mumbai,14
1304083,Lucknow Super Giants,168,Mumbai,8
1304084,Chennai Super Kings,176,Mumbai,16
1304084,Punjab Kings,187,Mumbai,14
1304085,Rajasthan Royals,144,Pune,3
1304085,Royal Challengers Bangalore,115,Pune,11
1304086,Gujarat Titans,199,Mumbai,11
1304086,Sunrisers Hyderabad,195,Mumbai,14
1304087,Kolkata Knight Riders,146,Mumbai,9
1304087,Delhi Capitals,150,Mumbai,6
1304088,Lucknow Super Giants,153,Pune,12
1304088,Punjab Kings,133,Pune,15
1304089,Royal Challengers Bangalore,170,Mumbai,7
1304089,Gujarat Titans,174,Mumbai,9
1304090,Rajasthan Royals,158,Navi Mumbai,12
1304090,Mumbai Indians,161,Navi Mumbai,11
1304091,Delhi Capitals,189,Mumbai,3
1304091,Lucknow Super Giants,195,Mumbai,17
1304092,Sunrisers Hyderabad,189,Pune,5
1304092,Chennai Super Kings,202,Pune,9
1304093,Kolkata Knight Riders,158,Mumbai,15
1304093,Rajasthan Royals,152,Mumbai,9
1304094,Gujarat Titans,143,Navi Mumbai,14
1304094,Punjab Kings,145,Navi Mumbai,12
1304095,Chennai Super Kings,160,Pune,4
1304095,Royal Challengers Bangalore,173,Pune,12
1304096,Sunrisers Hyderabad,186,Mumbai,11
1304096,Delhi Capitals,207,Mumbai,12
1304097,Mumbai Indians,177,Mumbai,7
1304097,Gujarat Titans,172,Mumbai,4
1304098,Rajasthan Royals,190,Mumbai,7
1304098,Punjab Kings,189,Mumbai,14
1304099,Kolkata Knight Riders,101,Pune,3
1304099,Lucknow Super Giants,176,Pune,4
1304100,Sunrisers Hyderabad,125,Mumbai,7
1304100,Royal Challengers Bangalore,192,Mumbai,8
1304101,Chennai Super Kings,208,Navi Mumbai,12
1304101,Delhi Capitals,117,Navi Mumbai,4
1304102,Kolkata Knight Riders,165,Navi Mumbai,11
1304102,Mumbai Indians,113,Navi Mumbai,10
1304103,Gujarat Titans,144,Pune,7
1304103,Lucknow Super Giants,82,Pune,3
1304104,Rajasthan Royals,160,Navi Mumbai,6
1304104,Delhi Capitals,161,Navi Mumbai,7
1304105,Chennai Super Kings,97,Mumbai,15
1304105,Mumbai Indians,103,Mumbai,10
1304106,Royal Challengers Bangalore,155,Mumbai,10
1304106,Punjab Kings,209,Mumbai,7
1304107,Kolkata Knight Riders,177,Pune,12
1304107,Sunrisers Hyderabad,123,Pune,3
1304108,Chennai Super Kings,133,Mumbai,7
1304108,Gujarat Titans,137,Mumbai,10
1304109,Rajasthan Royals,178,Mumbai,4
1304109,Lucknow Super Giants,154,Mumbai,15
1304110,Delhi Capitals,159,Navi Mumbai,9
1304110,Punjab Kings,142,Navi Mumbai,6
1304111,Mumbai Indians,190,Mumbai,14
1304111,Sunrisers Hyderabad,193,Mumbai,9
1304112,Kolkata Knight Riders,208,Navi Mumbai,10
1304112,Lucknow Super Giants,210,Navi Mumbai,2
1304113,Gujarat Titans,168,Mumbai,3
1304113,Royal Challengers Bangalore,170,Mumbai,11
1304114,Chennai Super Kings,150,Mumbai,5
1304114,Rajasthan Royals,151,Mumbai,16
1304115,Mumbai Indians,160,Mumbai,5
1304115,Delhi Capitals,159,Mumbai,14
1304116,Sunrisers Hyderabad,157,Mumbai,12
1304116,Punjab Kings,160,Mumbai,6
1312197,Gujarat Titans,191,Kolkata,13
1312197,Rajasthan Royals,188,Kolkata,11
1312198,Lucknow Super Giants,193,Kolkata,22
1312198,Royal Challengers Bangalore,207,Kolkata,10
1312199,Royal Challengers Bangalore,157,Ahmedabad,15
1312199,Rajasthan Royals,161,Ahmedabad,0
1312200,Gujarat Titans,133,Ahmedabad,9
1312200,Rajasthan Royals,130,Ahmedabad,2
